Product Name,Rating,Review,Likes,Dislikes
E-Oppo reno 11 5G - E,4,Nice cemara and good display,1256,275
E-Oppo reno 11 5G - E,4,"My personal review about this handset after using it

Plus
The best main camera
Good performance
Nice design
Superb display

Minus
Battery getting down very fast
Front camera not reached expectations",459,148
E-Oppo reno 11 5G - E,4,"Design is slick, but front camera must be improved, rear camera no less than any DSLR",945,326
E-Oppo reno 11 5G - E,4,The phone was good but the battery draining fast.,9,0
E-Oppo reno 11 5G - E,5,V Good Display,83,20
E-Oppo reno 11 5G - E,4,"Back Camera quality is good but front camera quality is not too good as expected , may be better on this price.",91,27
E-Oppo reno 11 5G - E,5,Great,56,13
E-Oppo reno 11 5G - E,5,Awesome picture quality,36,9
E-Oppo reno 11 5G - E,5,Amezing phone under this price range... what a camera 32MP telephoto lense... super,20,4
E-Oppo reno 11 5G - E,5,"The Oppo Reno 11 5G is a great smartphone and its a worth my money. I think I am sorted for 3-4 years with this great purchase.

Here are some of the pros and cons of the Oppo Reno 11 5G:

Pros:
Premium Curved smooth touch display
Sleek and stylish look
AMOLED display
Fast processor
Good battery backup
wow potraiot mode and telephoto camera
Fast 5G connectivity
Indisplay finger print is quick

Cons:

Lot of adjustment for perfect camera photography
Some minor heating issues when gaming and whatsapp chating together
too many Pre-installed apps, some might find it good too

Overall, the Oppo Reno 11 5G is a great mid-range smartphone that offers a lot of worth. If you're looking for a reliable and affordable 5G phone for long term, then the Oppo Reno 11 5G is a great option.",15,3
E-Oppo reno 11 5G - E,5,Very good phone very good features all good,37,13
E-Oppo reno 11 5G - E,5,Nice pic,26,8
E-Oppo reno 11 5G - E,5,Camera performance,26,8
E-Oppo reno 11 5G - E,4,Good product,5,0
E-Oppo reno 11 5G - E,5,Nice product .,15,4
E-Oppo reno 11 5G - E,5,"Amazing Amazing Amazing  
Looks Classy Beautiful Attractive  
Loved this OPPO model  
Must Buy 
Camera - 10/10
Battery - 10/10
Design - 10/10
Performance - 10/10
Jay Jagannath 
Jay Maa Biraja",11,2
E-Oppo reno 11 5G - E,5,All are ok. But battery is draining fast.,5,0
E-Oppo reno 11 5G - E,5,Great   phone,5,0
E-Oppo reno 11 5G - E,5,Good phn,4,0
E-Oppo reno 11 5G - E,5,Best wishes oppo Reno 11 5g series wonderful   display awesome   good profomens sound is super all is fine,14,4
E-Oppo reno 11 5G - E,4,Very good,4,0
E-Oppo reno 11 5G - E,4,Good,17,8
E-Oppo reno 11 5G - E,3,"Doesn't meet expectations...
The display has an overall good experience.
Battery drains fast..
Camera parameters are average.
Design is fine but performance matters.
The best price of this phone is under rs. 22 thousand. Similar performance like moto edge 40 Neo.",30,10
E-Oppo reno 11 5G - E,5,Phone is average not too good in this price range the performance can be better in this price range.,9,2
E-Oppo reno 11 5G - E,4,"Camera lovers
Don't buy this....
Other wise very good",6,1
E-Oppo reno 11 5G - E,5,Superb mobile,4,0
E-Oppo reno 11 5G - E,5,best phone,4,0
E-Oppo reno 11 5G - E,5,"Light weight, screen quality very good, sound is loud and clear, camera up to mark ( portrait mode is good) . Overall one of the best mobile phone under under the budget.",10,3
E-Oppo reno 11 5G - E,5,"Classic Elegant design, Good Quality display, sound, battery life average according to usage.",20,10
E-Oppo reno 11 5G - E,5,"Back camera 4.5,does job well
Front camera worst,
Design is awesome,
Display not upto the mark no comparison with Samsung phones,
Battery drainage is fast,
Fast charging is good,
Slipery design,
Over priced, should be 25000INR
Sound quality is awesome, loud and clear
Display is awesome in daylight also.",6,1
E-Oppo reno 11 5G - E,5,"Overall superb phone in terms of everyday usages.camera performance is good,it has good zooming capabilities as it has dedicated telephoto lense.battery back and charging is decent. Display quality is also good no issuing outdoor usage and sound quality is lound enough. Best from oppo.",6,1
E-Oppo reno 11 5G - E,4,Camera is better but battery drain problem,7,2
E-Oppo reno 11 5G - E,5,"Best smartphone under this price range compare to other phones in 2k24 if u see overall bulid quality and performance with autofocus camera and video action mode are awesome.
IAM SO HAPPY.
ALL PICTURES ARE AMAZING...",9,3
E-Oppo reno 11 5G - E,4,"Display, camara, performance i like it. But battery performance i hate you.",3,0
E-Oppo reno 11 5G - E,4,Much needed to fix the battery performance...,3,0
E-Oppo reno 11 5G - E,4,Good camera quality,3,0
E-Oppo reno 11 5G - E,4,Front camera quality improve,5,1
E-Oppo reno 11 5G - E,3,I don't like battery at all it's not like realme mobile,7,1
E-Oppo reno 11 5G - E,5,Very good,3,0
E-Oppo reno 11 5G - E,5,Simply Awesome,3,0
E-Oppo reno 11 5G - E,5,Good quality nice product,3,0
E-Oppo reno 11 5G - E,5,Awesome,3,0
E-Oppo reno 11 5G - E,5,"Extra ordinary profarmas camera
Just Looking WoW",3,0
E-Oppo reno 11 5G - E,5,Ever Awesome,3,0
E-Oppo reno 11 5G - E,5,I'm happy,5,1
E-Oppo reno 11 5G - E,4,Camera super,6,2
E-Oppo reno 11 5G - E,4,"Front camera quality is very bad, otherwise the phone looks good, battery draining fast",32,5
E-Oppo reno 11 5G - E,5,Ok,4,1
E-Oppo reno 11 5G - E,5,Good camera and good looking phone.,6,3
E-Oppo reno 11 5G - E,4,Good phone if you grab it at 24000,2,0
E-Oppo reno 11 5G - E,4,Good product,1,0
E-Oppo reno 11 5G - E,4,"Good phone got it for 24k with card offer and flipkart coins.
Decent camera not so good not so bad, happy for telephoto lens.
Performance is really good for day to day tasks, smooth with no lagg (did not test gams)
5G working fine with airtel and no network issues all good.
Design I like it, curve display plus 120hz are great combination.
I was thinking to buy moto edge 40 neo but went for oppo as I have one previous phone with same brand and have good service.
Overall good option under Rs. 25000 with good camera.",2,0
E-Oppo reno 11 5G - E,4,"Design good, display very good,camra good,but battery   average",1,0
E-Oppo reno 11 5G - E,4,"If you get this phone under 30 k its ok for you. Over all its an all round phone.camera, battery, performance, design all are good, that is above average but not too good.",1,0
E-Oppo reno 11 5G - E,4,Good experience.,1,0
E-Oppo reno 11 5G - E,5,Battery life 8hours only very sleek and performance super camera nice,5,2
E-Oppo reno 11 5G - E,5,"Premium phone super cameras
Fast charging green cover",5,2
E-Oppo reno 11 5G - E,5,"In this range 21- 22k best smart phone compare to others like realme, vivo, moto etx",2,0
E-Oppo reno 11 5G - E,5,"Zoom shot with 0.6x , 5x, and 20x",2,0
E-Oppo reno 11 5G - E,5,"In hand feel and design of the phone is superb
Camera is good
Network excellent
Battery excellent
Processor average",2,0
E-Oppo reno 11 5G - E,5,My product is very good,2,0
E-Oppo reno 11 5G - E,5,"very nice phone
display very good quality",1,0
E-Oppo reno 11 5G - E,5,Wow super quality nice phone,2,0
E-Oppo reno 11 5G - E,5,Mobail is super but heet camara 10/10 charging 10/5,1,0
E-Oppo reno 11 5G - E,5,Good,1,0
E-Oppo reno 11 5G - E,5,Weri weri nice product,2,0
E-Oppo reno 11 5G - E,5,Nice Phone good performance but battery draining fastly,1,0
E-Oppo reno 11 5G - E,5,Good Product,1,0
E-Oppo reno 11 5G - E,4,"Front camera is picture quality is worse
Display intensity is very low in sun",3,1
E-Oppo reno 11 5G - E,4,The phone is good but battery Drains fast.,3,1
E-Oppo reno 11 5G - E,4,Nice phone,4,2
E-Oppo reno 11 5G - E,5,Very nice oppo reno 11 5g. Thank you flipkart for arranged me the perfect phone.,3,1
E-Oppo reno 11 5G - E,5,Best in the market for camera under 30k,3,1
E-Oppo reno 11 5G - E,5,No doubt cemara and design are awesome,3,1
E-Oppo reno 11 5G - E,5,Very very nice.,3,1
E-Oppo reno 11 5G - E,3,"Front camera is not too good
Back camera Average
Battery performance poor
Desgin n performance better
Star rating 3.5",4,1
E-Oppo reno 11 5G - E,5,"The phone has minor issues like heating when multiple apps used together, camera needs to be adjusted for great photography, battery last for just a day after continuous use, I do not see any challenge in regular life, performance is really good, everything is so fast, far better than my last vivo mobile which I used, go buy this for great performance phone.",4,2
E-Oppo reno 11 5G - E,3,"Processing Medium
Camera not Good
Battery capacity 6-7 hours on Display
Sound Quality Good
On this price Phone not Good",1,0
E-Oppo reno 11 5G - E,3,Battary is fast draining.,1,0
E-Oppo reno 11 5G - E,3,"I have purchased this mobile, and am facing battery drain, heating issue. And also UI slowness from after software version update. Hope, this will be solve upcoming update.",1,0
E-Oppo reno 11 5G - E,5,Amazing camara and clear photo,4,3
E-Oppo reno 11 5G - E,4,"All rounder phone everything is balanced. Only battery backup not so good , but manageable.",2,1
E-Oppo reno 11 5G - E,4,Battery Fast draying...,2,1
E-Oppo reno 11 5G - E,4,"Phone functioning too Good, Display was awesome",2,1
E-Oppo reno 11 5G - E,4,"Good   product, but battery   back up not good.",1,0
E-Oppo reno 11 5G - E,4,Camera primary and improvement,1,0
E-Oppo reno 11 5G - E,4,The phone is impressive Back camera performance is good. The front camera was a little bit disappointing. Battery backup is great. Sound ultimate.Phone performance is good.,1,0
E-Oppo reno 11 5G - E,4,"The camera is really very good.
Specially back camera
Long lasting Battery for average use.
But performance is not upto market
As it's processor is not snapdragon so it's laggy for slightly heavy use.
But 1 thing is according to it's price more options is available now in market.
Ok for oppo lover.",1,0
E-Oppo reno 11 5G - E,4,Camera quality is very good but battery backup is normally fast draining,1,0
E-Oppo reno 11 5G - E,4,Nice product.,1,0
E-Oppo reno 11 5G - E,4,Battery capacity low other wise good phone,0,0
E-Oppo reno 11 5G - E,4,"Battery charger so fast 35 min.
Phone sa good .good design and performance. Camera is Also too God...",0,0
E-Oppo reno 11 5G - E,4,"Awesome Camera  
Very good display
Super fast charging
Good battery backup
Design Ok",1,0
E-Oppo reno 11 5G - E,4,"I hate battery backup, but I love display. And camera is decent.",1,0
E-Oppo reno 11 5G - E,4,Very nice,0,0
E-Oppo reno 11 5G - E,4,Over all good for camera not for performance and front camera could be better at this price range,0,0
E-Oppo reno 11 5G - E,4,"Nice display, good camera but the main problem is battery draining. Hope they will fix this.

Edit: After using it for a week and making a few changes, the battery life has increased significantly. Enabling dark mode, power saving mode and optimizing the battery have all contributed to the improved backup.",0,0
E-Oppo reno 11 5G - E,4,"Camera quality very good and bettery breakup very low , proformance nice .",3,3
E-Oppo reno 11 5G - E,5,"My phone battery lasts longer than other phone at my home, my parents bought to phone in BBD at very low price one realme and one samsung and they both drain faster than reno 11. Charging is super fast too, in emergency I just charge for 15 minutes and it helps a lot.",2,1
E-Oppo reno 11 5G - E,5,Nice product,2,1
E-Oppo reno 11 5G - E,5,"Normal Phone.
There isn't Much Advance Than Reno 6 Pro.
Same Specifications in New Design.
in Same Price IQ Z7 Pro is Best Than Reno 11.
Slim,Camera,Battery,Charging Everything..",1,0
E-Oppo reno 11 5G - E,5,"The quality of the phone is awesome and camera, battery, Display is greater than realme,redmi,moto.
Price is deserve for oppo Reno 11",1,0
E-Oppo reno 11 5G - E,5,It is a very nice phone portrait camera is very awesome and charged in approx 50 minutes totally value for money,1,0
E-Oppo reno 11 5G - E,5,Superb performance.,1,0
E-Oppo reno 11 5G - E,5,Oppo always good mobile thankyou flipcart,1,0
E-Oppo reno 11 5G - E,5,Superb Camera,1,0
E-Oppo reno 11 5G - E,5,Best camera's phone under 30k,1,0
E-Oppo reno 11 5G - E,5,"Awesome camera is very good battery back up good, display and performance is very good, thanks.",1,0
E-Oppo reno 11 5G - E,5,All ok,0,0
E-Oppo reno 11 5G - E,5,Very lovely set,0,0
E-Oppo reno 11 5G - E,5,Excellent,0,0
E-Oppo reno 11 5G - E,5,"A good quality phone oppo has brought us. Looks nice and rear camera is good, front camera need more improvement...battery is draining a bit early...overall a good phone from oppo. Haapy to buy.",1,0
E-Oppo reno 11 5G - E,5,Nice,0,0
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,5,Amezing,0,0
E-Oppo reno 11 5G - E,5,Nice phone,0,0
E-Oppo reno 11 5G - E,5,Nice,0,0
E-Oppo reno 11 5G - E,5,So nice,0,0
E-Oppo reno 11 5G - E,5,Good,0,0
E-Oppo reno 11 5G - E,5,Super phone camera performance,0,0
E-Oppo reno 11 5G - E,5,Best phone,0,0
E-Oppo reno 11 5G - E,5,I bought this mobile only 20k in exchange offer. Best mobile this one,1,0
E-Oppo reno 11 5G - E,5,Nice product go for it,1,0
E-Oppo reno 11 5G - E,5,Camera is excellent. Little bit Disappointed with battery. Overall performance is good.,1,0
E-Oppo reno 11 5G - E,5,I got at 19400 after exchange and discount so this price category it is best out of others.. Definitely camera lovers go for it.. Nd 7050 handles good day to day tasks.. After update battery optimized well and get good sot..,1,0
E-Oppo reno 11 5G - E,5,"There is no audio jack
The camera is good, I am disappointed that the processor's phone under 20k comes with a better processor
Display is good
Conclusion phone for people who play very less games, good phone for those who use mostly social media etc.
It worked smoothly till now",1,0
E-Oppo reno 11 5G - E,5,"Very very nice phone  
Battery backup good",1,0
E-Oppo reno 11 5G - E,5,Superb,1,0
E-Oppo reno 11 5G - E,5,"Great
Portrait camera awesome",1,0
E-Oppo reno 11 5G - E,5,"After using 2 days.....

Superb quality..... Nice performance...... Battery backup is great as compared to other phones in this price range..... Primary camara is  
Front cam need to be improved.... Display awesome.....",1,0
E-Oppo reno 11 5G - E,5,Very Good quality,1,0
E-Oppo reno 11 5G - E,5,Super mobile,1,0
E-Oppo reno 11 5G - E,5,Best potrait,1,0
E-Oppo reno 11 5G - E,5,"Awesome product really I loved it

I have gifted this to my wife",1,0
E-Oppo reno 11 5G - E,5,Very good,1,0
E-Oppo reno 11 5G - E,5,Very nice,1,0
E-Oppo reno 11 5G - E,5,No fingerprint available,5,10
E-Oppo reno 11 5G - E,5,Really awesome,2,2
E-Oppo reno 11 5G - E,3,"Camera quality not too good.
Battery   discharged very quick.
Price too high.
Performance okay. Not too good at this price range.",1,0
E-Oppo reno 11 5G - E,3,Battery is very fast draining....other wise ok ok hai.,1,0
E-Oppo reno 11 5G - E,3,"Within a week the phone is over heating

And the battery is draining too fast

Camera and display is good",1,0
E-Oppo reno 11 5G - E,3,Battery is worst. Need to charge twice a day with normal usage,1,0
E-Oppo reno 11 5G - E,3,Waste of money.Quick charge is falling.Front camera is not good.,0,0
E-Oppo reno 11 5G - E,3,Camera Just okay,0,0
E-Oppo reno 11 5G - E,3,"Front camera very low quality
Rear average",1,0
E-Oppo reno 11 5G - E,5,"Display is super amazing
Battery   is super amazing
Camera is Like DSLR",1,1
E-Oppo reno 11 5G - E,5,Excellent Mobile with this Budget,1,1
E-Oppo reno 11 5G - E,5,I bought this product for camera purpose but camera performance have disappointed. don't buy this phone,1,0
E-Oppo reno 11 5G - E,5,Thik thak in this range,0,0
E-Oppo reno 11 5G - E,5,Amezing camera detail,0,0
E-Oppo reno 11 5G - E,5,"The phone is a complete package that you require. I loved it, it's awesome.",0,0
E-Oppo reno 11 5G - E,5,Bad performance,0,0
E-Oppo reno 11 5G - E,5,Super performance ultra fast charging,0,0
E-Oppo reno 11 5G - E,4,I love it,0,0
E-Oppo reno 11 5G - E,5,Very very good,0,0
E-Oppo reno 11 5G - E,3,Osm mobile,0,0
E-Oppo reno 11 5G - E,4,Fine product,0,0
E-Oppo reno 11 5G - E,5,Good prod,0,0
E-Oppo reno 11 5G - E,4,"I like the product,it is very good.",0,0
E-Oppo reno 11 5G - E,5,Super super,0,0
E-Oppo reno 11 5G - E,4,"Value for money
Excellent Night mode",0,0
E-Oppo reno 11 5G - E,5,Nice mobile,0,0
E-Oppo reno 11 5G - E,5,Very nice product oppo Reno 11 5g,0,0
E-Oppo reno 11 5G - E,4,Super,0,0
E-Oppo reno 11 5G - E,5,Superb camera and phone display disaen,0,0
E-Oppo reno 11 5G - E,5,Calling speker issue,0,0
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,5,"It's a nice mobile   , great performance

Display very good
Camera good
Battery good
Good Design, overall good

This is my second Reno mobile I like it",0,0
E-Oppo reno 11 5G - E,5,Outstanding looking and camera is also very fine .,0,0
E-Oppo reno 11 5G - E,5,Worth,0,0
E-Oppo reno 11 5G - E,4,Very nice product....,0,0
E-Oppo reno 11 5G - E,5,Not fast charging,0,0
E-Oppo reno 11 5G - E,5,Not bad,0,0
E-Oppo reno 11 5G - E,5,Verry good phone,0,0
E-Oppo reno 11 5G - E,3,Camera quality is so poor,0,0
E-Oppo reno 11 5G - E,5,"Don't buy waste of money. Go for another in this range. Battery drainage is high, camera and screen resolution is low.",0,0
E-Oppo reno 11 5G - E,5,Awesome very look,0,0
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,3,"Camera quality it's so so, sound and display fantastic  , battery   very bad",0,0
E-Oppo reno 11 5G - E,3,"Back camera awesome like DSLR  
Front camera average",0,0
E-Oppo reno 11 5G - E,4,"Heavy Heating issue, Battery drain very fast, mobile stylish look, slim look",0,0
E-Oppo reno 11 5G - E,5,Battery need improvement and portrait mode as well,0,0
E-Oppo reno 11 5G - E,5,it's more better than i expected,0,0
E-Oppo reno 11 5G - E,4,Cemara much better than battery is good not better display very good   all over very good phone,0,0
E-Oppo reno 11 5G - E,3,"Mobile is overheating and battery problem
Worst mobile don't purchase",1,0
E-Oppo reno 11 5G - E,5,Need Battery improvment,0,0
E-Oppo reno 11 5G - E,3,Awesome phone loved it,0,0
E-Oppo reno 11 5G - E,5,Heigh Heating issue in this phone,0,0
E-Oppo reno 11 5G - E,5,Awesome,0,0
E-Oppo reno 11 5G - E,5,Cam,0,0
E-Oppo reno 11 5G - E,5,Normal mobile good,0,0
E-Oppo reno 11 5G - E,4,Good phone but price according note justify,0,0
E-Oppo reno 11 5G - E,5,Best p,0,0
E-Oppo reno 11 5G - E,3,Ok,0,0
E-Oppo reno 11 5G - E,5,Happy this phone.....,0,0
E-Oppo reno 11 5G - E,4,"The phone has a great camera, good display, and good performance.

Battery life could have been better.

The 67W charger takes around 45 mins to Full charge. I expected it to be better around 30 mins as 33 watts charger usually takes around 1 hour.",1,0
E-Oppo reno 11 5G - E,4,Good,0,0
E-Oppo reno 11 5G - E,5,Overall good but I think work on the camera,0,0
E-Oppo reno 11 5G - E,5,Mobile is heating too fast The battery longibility is not soo good overall not good,0,0
E-Oppo reno 11 5G - E,3,It is 4g mobile 5g singal not show.,0,0
E-Oppo reno 11 5G - E,4,Best phone,0,0
E-Oppo reno 11 5G - E,3,Good,0,0
E-Oppo reno 11 5G - E,4,Nice one and value for money,0,0
E-Oppo reno 11 5G - E,5,Nice product,0,0
E-Oppo reno 11 5G - E,5,"I love it
Front camera is low but back camera is like Dslr fabulous
Battery is okk
Display first class
Design is also worthy
Overall all rounder phone at this price",0,0
E-Oppo reno 11 5G - E,5,Sometimes the touch panel is not working.it is not worthy product for this price range,0,0
E-Oppo reno 11 5G - E,5,Value for money best camera NICE PHONE,0,0
E-Oppo reno 11 5G - E,3,Good product,0,0
E-Oppo reno 11 5G - E,5,"Battery drains, mobile heats up, camera quality good,
Internet speed on 4g network is so weak",0,0
E-Oppo reno 11 5G - E,5,What a stunning camera ! 2x telefous lens is up to the mark ... Night camera is also awesome.,0,0
E-Oppo reno 11 5G - E,4,Excellent mobile by oppo team,0,0
E-Oppo reno 11 5G - E,3,Good,0,0
E-Oppo reno 11 5G - E,5,"Quality
Not badly",0,0
E-Oppo reno 11 5G - E,4,Really nice phone worth the mone,0,0
E-Oppo reno 11 5G - E,5,All good,0,0
E-Oppo reno 11 5G - E,4,Worst product and service,0,0
E-Oppo reno 11 5G - E,4,Smooth working,0,0
E-Oppo reno 11 5G - E,5,Awesome,0,0
E-Oppo reno 11 5G - E,5,Valuable price,0,0
E-Oppo reno 11 5G - E,4,Value for money.,0,0
E-Oppo reno 11 5G - E,5,Nice Device By Daily uses,0,0
E-Oppo reno 11 5G - E,5,Nice mobile I am so happy love it,0,0
E-Oppo reno 11 5G - E,4,Excellent Product,0,0
E-Oppo reno 11 5G - E,4,the phone like just wow..,0,0
E-Oppo reno 11 5G - E,5,Very good,0,0
E-Oppo reno 11 5G - E,5,Front camera is not so good but back camera is excellent,0,0
E-Oppo reno 11 5G - E,5,Best,0,0
E-Oppo reno 11 5G - E,5,Very good Mobile I am happy with Oppo Reno 11 Camara is Glorious And also Very good looking phone.,0,0
E-Oppo reno 11 5G - E,4,Oppo Reno 11 5G camera is best,0,0
E-Oppo reno 11 5G - E,5,Good phone thank you flipkart person,0,0
E-Oppo reno 11 5G - E,5,It's just osam,0,0
E-Oppo reno 11 5G - E,3,"Don't buy this phone if you want good battery life. Rather than that, all other features are good.",0,0
E-Oppo reno 11 5G - E,4,"After using few weeks posting my ratings and reviews about this cell phone  

#Awesome

Go ahead guys must buy loved this   cell phone so light weight awesome curvy designs",0,0
E-Oppo reno 11 5G - E,4,Good one,0,0
E-Oppo reno 11 5G - E,3,Mobile is too hot...,0,0
